time_ms,v_out_V,i_L_A,i_ref_A,duty_pct,R_load_ohm
78.3550,1.4939,1.4945,1.5000,12.45,1.00
78.3600,1.4939,1.4945,1.5000,12.45,1.00
78.3650,1.4939,1.4945,1.5000,12.45,1.00
78.3700,1.4939,1.4945,1.5000,12.45,1.00
78.3750,1.4939,1.4945,1.5000,12.45,1.00
78.3800,1.4939,1.4945,1.5000,12.45,1.00
78.3850,1.4939,1.4946,1.5000,12.45,1.00
78.3900,1.4939,1.4946,1.5000,12.45,1.00
78.3950,1.4940,1.4946,1.5000,12.45,1.00
78.4000,1.4940,1.4946,1.5000,12.45,1.00
78.4050,1.4940,1.4946,1.5000,12.45,1.00
78.4100,1.4940,1.4946,1.5000,12.45,1.00
78.4150,1.4940,1.4946,1.5000,12.45,1.00
78.4200,1.4940,1.4946,1.5000,12.45,1.00
78.4250,1.4940,1.4946,1.5000,12.45,1.00
78.4300,1.4940,1.4946,1.5000,12.45,1.00
78.4350,1.4940,1.4946,1.5000,12.45,1.00
78.4400,1.4940,1.4946,1.5000,12.45,1.00
78.4450,1.4940,1.4946,1.5000,12.45,1.00
78.4500,1.4940,1.4946,1.5000,12.45,1.00
78.4550,1.4940,1.4946,1.5000,12.45,1.00
78.4600,1.4940,1.4946,1.5000,12.45,1.00
78.4650,1.4940,1.4947,1.5000,12.45,1.00
78.4700,1.4941,1.4947,1.5000,12.45,1.00
78.4750,1.4941,1.4947,1.5000,12.45,1.00
78.4800,1.4941,1.4947,1.5000,12.45,1.00
78.4850,1.4941,1.4947,1.5000,12.45,1.00
78.4900,1.4941,1.4947,1.5000,12.45,1.00
78.4950,1.4941,1.4947,1.5000,12.45,1.00
78.5000,1.4941,1.4947,1.5000,12.45,1.00
78.5050,1.4941,1.4947,1.5000,12.45,1.00
78.5100,1.4941,1.4947,1.5000,12.45,1.00
78.5150,1.4941,1.4947,1.5000,12.45,1.00
78.5200,1.4941,1.4947,1.5000,12.45,1.00
78.5250,1.4941,1.4947,1.5000,12.45,1.00
78.5300,1.4941,1.4947,1.5000,12.45,1.00
78.5350,1.4941,1.4947,1.5000,12.45,1.00
78.5400,1.4941,1.4947,1.5000,12.45,1.00
78.5450,1.4941,1.4947,1.5000,12.45,1.00
78.5500,1.4942,1.4948,1.5000,12.45,1.00
78.5550,1.4942,1.4948,1.5000,12.45,1.00
78.5600,1.4942,1.4948,1.5000,12.45,1.00
78.5650,1.4942,1.4948,1.5000,12.45,1.00
78.5700,1.4942,1.4948,1.5000,12.45,1.00
78.5750,1.4942,1.4948,1.5000,12.45,1.00
78.5800,1.4942,1.4948,1.5000,12.45,1.00
78.5850,1.4942,1.4948,1.5000,12.45,1.00
78.5900,1.4942,1.4948,1.5000,12.45,1.00
78.5950,1.4942,1.4948,1.5000,12.45,1.00
78.6000,1.4942,1.4948,1.5000,12.45,1.00
78.6050,1.4942,1.4948,1.5000,12.45,1.00
78.6100,1.4942,1.4948,1.5000,12.45,1.00
78.6150,1.4942,1.4948,1.5000,12.45,1.00
78.6200,1.4942,1.4948,1.5000,12.45,1.00
78.6250,1.4942,1.4948,1.5000,12.45,1.00
78.6300,1.4943,1.4948,1.5000,12.45,1.00
78.6350,1.4943,1.4948,1.5000,12.45,1.00
78.6400,1.4943,1.4949,1.5000,12.45,1.00
78.6450,1.4943,1.4949,1.5000,12.45,1.00
78.6500,1.4943,1.4949,1.5000,12.45,1.00
78.6550,1.4943,1.4949,1.5000,12.45,1.00
78.6600,1.4943,1.4949,1.5000,12.45,1.00
78.6650,1.4943,1.4949,1.5000,12.45,1.00
78.6700,1.4943,1.4949,1.5000,12.45,1.00
78.6750,1.4943,1.4949,1.5000,12.45,1.00
78.6800,1.4943,1.4949,1.5000,12.45,1.00
78.6850,1.4943,1.4949,1.5000,12.45,1.00
78.6900,1.4943,1.4949,1.5000,12.45,1.00
78.6950,1.4943,1.4949,1.5000,12.45,1.00
78.7000,1.4943,1.4949,1.5000,12.45,1.00
78.7050,1.4943,1.4949,1.5000,12.45,1.00
78.7100,1.4944,1.4949,1.5000,12.45,1.00
78.7150,1.4944,1.4949,1.5000,12.45,1.00
78.7200,1.4944,1.4949,1.5000,12.45,1.00
78.7250,1.4944,1.4949,1.5000,12.45,1.00
78.7300,1.4944,1.4950,1.5000,12.45,1.00
78.7350,1.4944,1.4950,1.5000,12.45,1.00
78.7400,1.4944,1.4950,1.5000,12.45,1.00
78.7450,1.4944,1.4950,1.5000,12.45,1.00
78.7500,1.4944,1.4950,1.5000,12.45,1.00
78.7550,1.4944,1.4950,1.5000,12.45,1.00
78.7600,1.4944,1.4950,1.5000,12.45,1.00
78.7650,1.4944,1.4950,1.5000,12.45,1.00
78.7700,1.4944,1.4950,1.5000,12.45,1.00
78.7750,1.4944,1.4950,1.5000,12.45,1.00
78.7800,1.4944,1.4950,1.5000,12.45,1.00
78.7850,1.4944,1.4950,1.5000,12.45,1.00
78.7900,1.4944,1.4950,1.5000,12.45,1.00
78.7950,1.4945,1.4950,1.5000,12.45,1.00
78.8000,1.4945,1.4950,1.5000,12.46,1.00
78.8050,1.4945,1.4950,1.5000,12.46,1.00
78.8100,1.4945,1.4950,1.5000,12.46,1.00
78.8150,1.4945,1.4950,1.5000,12.46,1.00
78.8200,1.4945,1.4950,1.5000,12.46,1.00
78.8250,1.4945,1.4951,1.5000,12.46,1.00
78.8300,1.4945,1.4951,1.5000,12.46,1.00
78.8350,1.4945,1.4951,1.5000,12.46,1.00
78.8400,1.4945,1.4951,1.5000,12.46,1.00
78.8450,1.4945,1.4951,1.5000,12.46,1.00
78.8500,1.4945,1.4951,1.5000,12.46,1.00
78.8550,1.4945,1.4951,1.5000,12.46,1.00
78.8600,1.4945,1.4951,1.5000,12.46,1.00
78.8650,1.4945,1.4951,1.5000,12.46,1.00
78.8700,1.4945,1.4951,1.5000,12.46,1.00
78.8750,1.4946,1.4951,1.5000,12.46,1.00
78.8800,1.4946,1.4951,1.5000,12.46,1.00
78.8850,1.4946,1.4951,1.5000,12.46,1.00
78.8900,1.4946,1.4951,1.5000,12.46,1.00
78.8950,1.4946,1.4951,1.5000,12.46,1.00
78.9000,1.4946,1.4951,1.5000,12.46,1.00
78.9050,1.4946,1.4951,1.5000,12.46,1.00
78.9100,1.4946,1.4951,1.5000,12.46,1.00
78.9150,1.4946,1.4951,1.5000,12.46,1.00
78.9200,1.4946,1.4952,1.5000,12.46,1.00
78.9250,1.4946,1.4952,1.5000,12.46,1.00
78.9300,1.4946,1.4952,1.5000,12.46,1.00
78.9350,1.4946,1.4952,1.5000,12.46,1.00
78.9400,1.4946,1.4952,1.5000,12.46,1.00
78.9450,1.4946,1.4952,1.5000,12.46,1.00
78.9500,1.4946,1.4952,1.5000,12.46,1.00
78.9550,1.4946,1.4952,1.5000,12.46,1.00
78.9600,1.4946,1.4952,1.5000,12.46,1.00
78.9650,1.4947,1.4952,1.5000,12.46,1.00
78.9700,1.4947,1.4952,1.5000,12.46,1.00
78.9750,1.4947,1.4952,1.5000,12.46,1.00
78.9800,1.4947,1.4952,1.5000,12.46,1.00
78.9850,1.4947,1.4952,1.5000,12.46,1.00
78.9900,1.4947,1.4952,1.5000,12.46,1.00
78.9950,1.4947,1.4952,1.5000,12.46,1.00
79.0000,1.4947,1.4952,1.5000,12.46,1.00
79.0050,1.4947,1.4952,1.5000,12.46,1.00
79.0100,1.4947,1.4952,1.5000,12.46,1.00
79.0150,1.4947,1.4952,1.5000,12.46,1.00
79.0200,1.4947,1.4953,1.5000,12.46,1.00
79.0250,1.4947,1.4953,1.5000,12.46,1.00
79.0300,1.4947,1.4953,1.5000,12.46,1.00
79.0350,1.4947,1.4953,1.5000,12.46,1.00
79.0400,1.4947,1.4953,1.5000,12.46,1.00
79.0450,1.4947,1.4953,1.5000,12.46,1.00
79.0500,1.4948,1.4953,1.5000,12.46,1.00
79.0550,1.4948,1.4953,1.5000,12.46,1.00
79.0600,1.4948,1.4953,1.5000,12.46,1.00
79.0650,1.4948,1.4953,1.5000,12.46,1.00
79.0700,1.4948,1.4953,1.5000,12.46,1.00
79.0750,1.4948,1.4953,1.5000,12.46,1.00
79.0800,1.4948,1.4953,1.5000,12.46,1.00
79.0850,1.4948,1.4953,1.5000,12.46,1.00
79.0900,1.4948,1.4953,1.5000,12.46,1.00
79.0950,1.4948,1.4953,1.5000,12.46,1.00
79.1000,1.4948,1.4953,1.5000,12.46,1.00
79.1050,1.4948,1.4953,1.5000,12.46,1.00
79.1100,1.4948,1.4953,1.5000,12.46,1.00
79.1150,1.4948,1.4954,1.5000,12.46,1.00
79.1200,1.4948,1.4954,1.5000,12.46,1.00
79.1250,1.4948,1.4954,1.5000,12.46,1.00
79.1300,1.4948,1.4954,1.5000,12.46,1.00
79.1350,1.4948,1.4954,1.5000,12.46,1.00
79.1400,1.4949,1.4954,1.5000,12.46,1.00
79.1450,1.4949,1.4954,1.5000,12.46,1.00
79.1500,1.4949,1.4954,1.5000,12.46,1.00
79.1550,1.4949,1.4954,1.5000,12.46,1.00
79.1600,1.4949,1.4954,1.5000,12.46,1.00
79.1650,1.4949,1.4954,1.5000,12.46,1.00
79.1700,1.4949,1.4954,1.5000,12.46,1.00
79.1750,1.4949,1.4954,1.5000,12.46,1.00
79.1800,1.4949,1.4954,1.5000,12.46,1.00
79.1850,1.4949,1.4954,1.5000,12.46,1.00
79.1900,1.4949,1.4954,1.5000,12.46,1.00
79.1950,1.4949,1.4954,1.5000,12.46,1.00
79.2000,1.4949,1.4954,1.5000,12.46,1.00
79.2050,1.4949,1.4954,1.5000,12.46,1.00
79.2100,1.4949,1.4954,1.5000,12.46,1.00
79.2150,1.4949,1.4954,1.5000,12.46,1.00
79.2200,1.4949,1.4955,1.5000,12.46,1.00
79.2250,1.4949,1.4955,1.5000,12.46,1.00
79.2300,1.4950,1.4955,1.5000,12.46,1.00
79.2350,1.4950,1.4955,1.5000,12.46,1.00
79.2400,1.4950,1.4955,1.5000,12.46,1.00
79.2450,1.4950,1.4955,1.5000,12.46,1.00
79.2500,1.4950,1.4955,1.5000,12.46,1.00
79.2550,1.4950,1.4955,1.5000,12.46,1.00
79.2600,1.4950,1.4955,1.5000,12.46,1.00
79.2650,1.4950,1.4955,1.5000,12.46,1.00
79.2700,1.4950,1.4955,1.5000,12.46,1.00
79.2750,1.4950,1.4955,1.5000,12.46,1.00
79.2800,1.4950,1.4955,1.5000,12.46,1.00
79.2850,1.4950,1.4955,1.5000,12.46,1.00
79.2900,1.4950,1.4955,1.5000,12.46,1.00
79.2950,1.4950,1.4955,1.5000,12.46,1.00
79.3000,1.4950,1.4955,1.5000,12.46,1.00
79.3050,1.4950,1.4955,1.5000,12.46,1.00
79.3100,1.4950,1.4955,1.5000,12.46,1.00
79.3150,1.4950,1.4955,1.5000,12.46,1.00
79.3200,1.4950,1.4956,1.5000,12.46,1.00
79.3250,1.4951,1.4956,1.5000,12.46,1.00
79.3300,1.4951,1.4956,1.5000,12.46,1.00
79.3350,1.4951,1.4956,1.5000,12.46,1.00
79.3400,1.4951,1.4956,1.5000,12.46,1.00
79.3450,1.4951,1.4956,1.5000,12.46,1.00
79.3500,1.4951,1.4956,1.5000,12.46,1.00
79.3550,1.4951,1.4956,1.5000,12.46,1.00
79.3600,1.4951,1.4956,1.5000,12.46,1.00
79.3650,1.4951,1.4956,1.5000,12.46,1.00
79.3700,1.4951,1.4956,1.5000,12.46,1.00
79.3750,1.4951,1.4956,1.5000,12.46,1.00
79.3800,1.4951,1.4956,1.5000,12.46,1.00
79.3850,1.4951,1.4956,1.5000,12.46,1.00
79.3900,1.4951,1.4956,1.5000,12.46,1.00
79.3950,1.4951,1.4956,1.5000,12.46,1.00
79.4000,1.4951,1.4956,1.5000,12.46,1.00
79.4050,1.4951,1.4956,1.5000,12.46,1.00
79.4100,1.4951,1.4956,1.5000,12.46,1.00
79.4150,1.4952,1.4956,1.5000,12.46,1.00
79.4200,1.4952,1.4956,1.5000,12.46,1.00
79.4250,1.4952,1.4957,1.5000,12.46,1.00
79.4300,1.4952,1.4957,1.5000,12.46,1.00
79.4350,1.4952,1.4957,1.5000,12.46,1.00
79.4400,1.4952,1.4957,1.5000,12.46,1.00
79.4450,1.4952,1.4957,1.5000,12.46,1.00
79.4500,1.4952,1.4957,1.5000,12.46,1.00
79.4550,1.4952,1.4957,1.5000,12.46,1.00
79.4600,1.4952,1.4957,1.5000,12.46,1.00
79.4650,1.4952,1.4957,1.5000,12.46,1.00
79.4700,1.4952,1.4957,1.5000,12.46,1.00
79.4750,1.4952,1.4957,1.5000,12.46,1.00
79.4800,1.4952,1.4957,1.5000,12.46,1.00
79.4850,1.4952,1.4957,1.5000,12.46,1.00
79.4900,1.4952,1.4957,1.5000,12.46,1.00
79.4950,1.4952,1.4957,1.5000,12.46,1.00
79.5000,1.4952,1.4957,1.5000,12.46,1.00
79.5050,1.4952,1.4957,1.5000,12.46,1.00
79.5100,1.4952,1.4957,1.5000,12.46,1.00
79.5150,1.4953,1.4957,1.5000,12.46,1.00
79.5200,1.4953,1.4957,1.5000,12.46,1.00
79.5250,1.4953,1.4957,1.5000,12.46,1.00
79.5300,1.4953,1.4958,1.5000,12.46,1.00
79.5350,1.4953,1.4958,1.5000,12.46,1.00
79.5400,1.4953,1.4958,1.5000,12.46,1.00
79.5450,1.4953,1.4958,1.5000,12.46,1.00
79.5500,1.4953,1.4958,1.5000,12.46,1.00
79.5550,1.4953,1.4958,1.5000,12.46,1.00
79.5600,1.4953,1.4958,1.5000,12.46,1.00
79.5650,1.4953,1.4958,1.5000,12.46,1.00
79.5700,1.4953,1.4958,1.5000,12.46,1.00
79.5750,1.4953,1.4958,1.5000,12.46,1.00
79.5800,1.4953,1.4958,1.5000,12.46,1.00
79.5850,1.4953,1.4958,1.5000,12.46,1.00
79.5900,1.4953,1.4958,1.5000,12.46,1.00
79.5950,1.4953,1.4958,1.5000,12.46,1.00
79.6000,1.4953,1.4958,1.5000,12.46,1.00
79.6050,1.4953,1.4958,1.5000,12.46,1.00
79.6100,1.4954,1.4958,1.5000,12.46,1.00
79.6150,1.4954,1.4958,1.5000,12.46,1.00
79.6200,1.4954,1.4958,1.5000,12.46,1.00
79.6250,1.4954,1.4958,1.5000,12.46,1.00
79.6300,1.4954,1.4958,1.5000,12.46,1.00
79.6350,1.4954,1.4958,1.5000,12.46,1.00
79.6400,1.4954,1.4959,1.5000,12.46,1.00
79.6450,1.4954,1.4959,1.5000,12.46,1.00
79.6500,1.4954,1.4959,1.5000,12.46,1.00
79.6550,1.4954,1.4959,1.5000,12.46,1.00
79.6600,1.4954,1.4959,1.5000,12.46,1.00
79.6650,1.4954,1.4959,1.5000,12.46,1.00
79.6700,1.4954,1.4959,1.5000,12.46,1.00
79.6750,1.4954,1.4959,1.5000,12.46,1.00
79.6800,1.4954,1.4959,1.5000,12.46,1.00
79.6850,1.4954,1.4959,1.5000,12.46,1.00
79.6900,1.4954,1.4959,1.5000,12.46,1.00
79.6950,1.4954,1.4959,1.5000,12.46,1.00
79.7000,1.4954,1.4959,1.5000,12.46,1.00
79.7050,1.4954,1.4959,1.5000,12.46,1.00
79.7100,1.4954,1.4959,1.5000,12.46,1.00
79.7150,1.4955,1.4959,1.5000,12.46,1.00
79.7200,1.4955,1.4959,1.5000,12.46,1.00
79.7250,1.4955,1.4959,1.5000,12.46,1.00
79.7300,1.4955,1.4959,1.5000,12.46,1.00
79.7350,1.4955,1.4959,1.5000,12.46,1.00
79.7400,1.4955,1.4959,1.5000,12.46,1.00
79.7450,1.4955,1.4959,1.5000,12.46,1.00
79.7500,1.4955,1.4960,1.5000,12.46,1.00
79.7550,1.4955,1.4960,1.5000,12.46,1.00
79.7600,1.4955,1.4960,1.5000,12.46,1.00
79.7650,1.4955,1.4960,1.5000,12.46,1.00
79.7700,1.4955,1.4960,1.5000,12.46,1.00
79.7750,1.4955,1.4960,1.5000,12.46,1.00
79.7800,1.4955,1.4960,1.5000,12.46,1.00
79.7850,1.4955,1.4960,1.5000,12.46,1.00
79.7900,1.4955,1.4960,1.5000,12.46,1.00
79.7950,1.4955,1.4960,1.5000,12.46,1.00
79.8000,1.4955,1.4960,1.5000,12.46,1.00
79.8050,1.4955,1.4960,1.5000,12.46,1.00
79.8100,1.4955,1.4960,1.5000,12.46,1.00
79.8150,1.4956,1.4960,1.5000,12.46,1.00
79.8200,1.4956,1.4960,1.5000,12.46,1.00
79.8250,1.4956,1.4960,1.5000,12.46,1.00
79.8300,1.4956,1.4960,1.5000,12.46,1.00
79.8350,1.4956,1.4960,1.5000,12.46,1.00
79.8400,1.4956,1.4960,1.5000,12.46,1.00
79.8450,1.4956,1.4960,1.5000,12.46,1.00
79.8500,1.4956,1.4960,1.5000,12.46,1.00
79.8550,1.4956,1.4960,1.5000,12.46,1.00
79.8600,1.4956,1.4960,1.5000,12.46,1.00
79.8650,1.4956,1.4960,1.5000,12.46,1.00
79.8700,1.4956,1.4961,1.5000,12.46,1.00
79.8750,1.4956,1.4961,1.5000,12.46,1.00
79.8800,1.4956,1.4961,1.5000,12.46,1.00
79.8850,1.4956,1.4961,1.5000,12.46,1.00
79.8900,1.4956,1.4961,1.5000,12.46,1.00
79.8950,1.4956,1.4961,1.5000,12.46,1.00
79.9000,1.4956,1.4961,1.5000,12.46,1.00
79.9050,1.4956,1.4961,1.5000,12.46,1.00
79.9100,1.4956,1.4961,1.5000,12.46,1.00
79.9150,1.4956,1.4961,1.5000,12.46,1.00
79.9200,1.4957,1.4961,1.5000,12.46,1.00
79.9250,1.4957,1.4961,1.5000,12.46,1.00
79.9300,1.4957,1.4961,1.5000,12.46,1.00
79.9350,1.4957,1.4961,1.5000,12.46,1.00
79.9400,1.4957,1.4961,1.5000,12.46,1.00
79.9450,1.4957,1.4961,1.5000,12.46,1.00
79.9500,1.4957,1.4961,1.5000,12.46,1.00
79.9550,1.4957,1.4961,1.5000,12.46,1.00
79.9600,1.4957,1.4961,1.5000,12.46,1.00
79.9650,1.4957,1.4961,1.5000,12.46,1.00
79.9700,1.4957,1.4961,1.5000,12.46,1.00
79.9750,1.4957,1.4961,1.5000,12.46,1.00
79.9800,1.4957,1.4961,1.5000,12.46,1.00
79.9850,1.4957,1.4961,1.5000,12.46,1.00
79.9900,1.4957,1.4961,1.5000,12.46,1.00
79.9950,1.4957,1.4961,1.5000,12.46,1.00
80.0000,1.4957,1.4962,1.5000,12.47,1.00
80.0050,1.4957,1.4962,1.5000,12.47,1.00
80.0100,1.4957,1.4962,1.5000,12.47,1.00
80.0150,1.4957,1.4962,1.5000,12.47,1.00
80.0200,1.4957,1.4962,1.5000,12.47,1.00
80.0250,1.4957,1.4962,1.5000,12.47,1.00
80.0300,1.4958,1.4962,1.5000,12.47,1.00
80.0350,1.4958,1.4962,1.5000,12.47,1.00
80.0400,1.4958,1.4962,1.5000,12.47,1.00
80.0450,1.4958,1.4962,1.5000,12.47,1.00
80.0500,1.4958,1.4962,1.5000,12.47,1.00
80.0550,1.4958,1.4962,1.5000,12.47,1.00
80.0600,1.4958,1.4962,1.5000,12.47,1.00
80.0650,1.4958,1.4962,1.5000,12.47,1.00
80.0700,1.4958,1.4962,1.5000,12.47,1.00
80.0750,1.4958,1.4962,1.5000,12.47,1.00
80.0800,1.4958,1.4962,1.5000,12.47,1.00
80.0850,1.4958,1.4962,1.5000,12.47,1.00
80.0900,1.4958,1.4962,1.5000,12.47,1.00
80.0950,1.4958,1.4962,1.5000,12.47,1.00
80.1000,1.4958,1.4962,1.5000,12.47,1.00
80.1050,1.4958,1.4962,1.5000,12.47,1.00
80.1100,1.4958,1.4962,1.5000,12.47,1.00
80.1150,1.4958,1.4963,1.5000,12.47,1.00
80.1200,1.4958,1.4963,1.5000,12.47,1.00
80.1250,1.4958,1.4963,1.5000,12.47,1.00
80.1300,1.4958,1.4963,1.5000,12.47,1.00
80.1350,1.4958,1.4963,1.5000,12.47,1.00
80.1400,1.4959,1.4963,1.5000,12.47,1.00
80.1450,1.4959,1.4963,1.5000,12.47,1.00
80.1500,1.4959,1.4963,1.5000,12.47,1.00
80.1550,1.4959,1.4963,1.5000,12.47,1.00
80.1600,1.4959,1.4963,1.5000,12.47,1.00
80.1650,1.4959,1.4963,1.5000,12.47,1.00
80.1700,1.4959,1.4963,1.5000,12.47,1.00
80.1750,1.4959,1.4963,1.5000,12.47,1.00
80.1800,1.4959,1.4963,1.5000,12.47,1.00
80.1850,1.4959,1.4963,1.5000,12.47,1.00
80.1900,1.4959,1.4963,1.5000,12.47,1.00
80.1950,1.4959,1.4963,1.5000,12.47,1.00
80.2000,1.4959,1.4963,1.5000,12.47,1.00
80.2050,1.4959,1.4963,1.5000,12.47,1.00
80.2100,1.4959,1.4963,1.5000,12.47,1.00
80.2150,1.4959,1.4963,1.5000,12.47,1.00
80.2200,1.4959,1.4963,1.5000,12.47,1.00
80.2250,1.4959,1.4963,1.5000,12.47,1.00
80.2300,1.4959,1.4963,1.5000,12.47,1.00
80.2350,1.4959,1.4964,1.5000,12.47,1.00
80.2400,1.4959,1.4964,1.5000,12.47,1.00
80.2450,1.4959,1.4964,1.5000,12.47,1.00
80.2500,1.4960,1.4964,1.5000,12.47,1.00
80.2550,1.4960,1.4964,1.5000,12.47,1.00
80.2600,1.4960,1.4964,1.5000,12.47,1.00
80.2650,1.4960,1.4964,1.5000,12.47,1.00
80.2700,1.4960,1.4964,1.5000,12.47,1.00
80.2750,1.4960,1.4964,1.5000,12.47,1.00
80.2800,1.4960,1.4964,1.5000,12.47,1.00
80.2850,1.4960,1.4964,1.5000,12.47,1.00
80.2900,1.4960,1.4964,1.5000,12.47,1.00
80.2950,1.4960,1.4964,1.5000,12.47,1.00
80.3000,1.4960,1.4964,1.5000,12.47,1.00
80.3050,1.4960,1.4964,1.5000,12.47,1.00
80.3100,1.4960,1.4964,1.5000,12.47,1.00
80.3150,1.4960,1.4964,1.5000,12.47,1.00
80.3200,1.4960,1.4964,1.5000,12.47,1.00
80.3250,1.4960,1.4964,1.5000,12.47,1.00
80.3300,1.4960,1.4964,1.5000,12.47,1.00
80.3350,1.4960,1.4964,1.5000,12.47,1.00
80.3400,1.4960,1.4964,1.5000,12.47,1.00
80.3450,1.4960,1.4964,1.5000,12.47,1.00
80.3500,1.4960,1.4964,1.5000,12.47,1.00
80.3550,1.4960,1.4964,1.5000,12.47,1.00
80.3600,1.4960,1.4964,1.5000,12.47,1.00
80.3650,1.4961,1.4965,1.5000,12.47,1.00
80.3700,1.4961,1.4965,1.5000,12.47,1.00
80.3750,1.4961,1.4965,1.5000,12.47,1.00
80.3800,1.4961,1.4965,1.5000,12.47,1.00
80.3850,1.4961,1.4965,1.5000,12.47,1.00
80.3900,1.4961,1.4965,1.5000,12.47,1.00
80.3950,1.4961,1.4965,1.5000,12.47,1.00
80.4000,1.4961,1.4965,1.5000,12.47,1.00
80.4050,1.4961,1.4965,1.5000,12.47,1.00
80.4100,1.4961,1.4965,1.5000,12.47,1.00
80.4150,1.4961,1.4965,1.5000,12.47,1.00
80.4200,1.4961,1.4965,1.5000,12.47,1.00
80.4250,1.4961,1.4965,1.5000,12.47,1.00
80.4300,1.4961,1.4965,1.5000,12.47,1.00
80.4350,1.4961,1.4965,1.5000,12.47,1.00
80.4400,1.4961,1.4965,1.5000,12.47,1.00
80.4450,1.4961,1.4965,1.5000,12.47,1.00
80.4500,1.4961,1.4965,1.5000,12.47,1.00
80.4550,1.4961,1.4965,1.5000,12.47,1.00
80.4600,1.4961,1.4965,1.5000,12.47,1.00
80.4650,1.4961,1.4965,1.5000,12.47,1.00
80.4700,1.4961,1.4965,1.5000,12.47,1.00
80.4750,1.4961,1.4965,1.5000,12.47,1.00
80.4800,1.4961,1.4965,1.5000,12.47,1.00
80.4850,1.4962,1.4965,1.5000,12.47,1.00
80.4900,1.4962,1.4965,1.5000,12.47,1.00
80.4950,1.4962,1.4965,1.5000,12.47,1.00
80.5000,1.4962,1.4965,1.5000,12.47,1.00
80.5050,1.4962,1.4966,1.5000,12.47,1.00
80.5100,1.4962,1.4966,1.5000,12.47,1.00
80.5150,1.4962,1.4966,1.5000,12.47,1.00
80.5200,1.4962,1.4966,1.5000,12.47,1.00
80.5250,1.4962,1.4966,1.5000,12.47,1.00
80.5300,1.4962,1.4966,1.5000,12.47,1.00
80.5350,1.4962,1.4966,1.5000,12.47,1.00
80.5400,1.4962,1.4966,1.5000,12.47,1.00
80.5450,1.4962,1.4966,1.5000,12.47,1.00
80.5500,1.4962,1.4966,1.5000,12.47,1.00
80.5550,1.4962,1.4966,1.5000,12.47,1.00
80.5600,1.4962,1.4966,1.5000,12.47,1.00
80.5650,1.4962,1.4966,1.5000,12.47,1.00
80.5700,1.4962,1.4966,1.5000,12.47,1.00
80.5750,1.4962,1.4966,1.5000,12.47,1.00
80.5800,1.4962,1.4966,1.5000,12.47,1.00
80.5850,1.4962,1.4966,1.5000,12.47,1.00
80.5900,1.4962,1.4966,1.5000,12.47,1.00
80.5950,1.4962,1.4966,1.5000,12.47,1.00
80.6000,1.4962,1.4966,1.5000,12.47,1.00
80.6050,1.4962,1.4966,1.5000,12.47,1.00
80.6100,1.4963,1.4966,1.5000,12.47,1.00
80.6150,1.4963,1.4966,1.5000,12.47,1.00
80.6200,1.4963,1.4966,1.5000,12.47,1.00
80.6250,1.4963,1.4966,1.5000,12.47,1.00
80.6300,1.4963,1.4967,1.5000,12.47,1.00
80.6350,1.4963,1.4967,1.5000,12.47,1.00
80.6400,1.4963,1.4967,1.5000,12.47,1.00
80.6450,1.4963,1.4967,1.5000,12.47,1.00
80.6500,1.4963,1.4967,1.5000,12.47,1.00
80.6550,1.4963,1.4967,1.5000,12.47,1.00
80.6600,1.4963,1.4967,1.5000,12.47,1.00
80.6650,1.4963,1.4967,1.5000,12.47,1.00
80.6700,1.4963,1.4967,1.5000,12.47,1.00
80.6750,1.4963,1.4967,1.5000,12.47,1.00
80.6800,1.4963,1.4967,1.5000,12.47,1.00
80.6850,1.4963,1.4967,1.5000,12.47,1.00
80.6900,1.4963,1.4967,1.5000,12.47,1.00
80.6950,1.4963,1.4967,1.5000,12.47,1.00
80.7000,1.4963,1.4967,1.5000,12.47,1.00
80.7050,1.4963,1.4967,1.5000,12.47,1.00
80.7100,1.4963,1.4967,1.5000,12.47,1.00
80.7150,1.4963,1.4967,1.5000,12.47,1.00
80.7200,1.4963,1.4967,1.5000,12.47,1.00
80.7250,1.4963,1.4967,1.5000,12.47,1.00
80.7300,1.4963,1.4967,1.5000,12.47,1.00
80.7350,1.4964,1.4967,1.5000,12.47,1.00
80.7400,1.4964,1.4967,1.5000,12.47,1.00
80.7450,1.4964,1.4967,1.5000,12.47,1.00
80.7500,1.4964,1.4967,1.5000,12.47,1.00
80.7550,1.4964,1.4967,1.5000,12.47,1.00
80.7600,1.4964,1.4967,1.5000,12.47,1.00
80.7650,1.4964,1.4967,1.5000,12.47,1.00
80.7700,1.4964,1.4967,1.5000,12.47,1.00
80.7750,1.4964,1.4968,1.5000,12.47,1.00
80.7800,1.4964,1.4968,1.5000,12.47,1.00
80.7850,1.4964,1.4968,1.5000,12.47,1.00
80.7900,1.4964,1.4968,1.5000,12.47,1.00
80.7950,1.4964,1.4968,1.5000,12.47,1.00
80.8000,1.4964,1.4968,1.5000,12.47,1.00
80.8050,1.4964,1.4968,1.5000,12.47,1.00
80.8100,1.4964,1.4968,1.5000,12.47,1.00
80.8150,1.4964,1.4968,1.5000,12.47,1.00
80.8200,1.4964,1.4968,1.5000,12.47,1.00
80.8250,1.4964,1.4968,1.5000,12.47,1.00
80.8300,1.4964,1.4968,1.5000,12.47,1.00
80.8350,1.4964,1.4968,1.5000,12.47,1.00
80.8400,1.4964,1.4968,1.5000,12.47,1.00
